smiles,is_standard_smiles,standardised_smiles,inchi_key
CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OC(=O)C(C)(C)C)[C@@H](O)[C@H]3O)C2=N1,False,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OC(=O)C(C)(C)C)[C@@H](O)[C@H]3O)c2n1,GCBZZUUQWDUVQZ-UHFFFAOYSA-N
COC1=CC=C([C@@H]2CC3=CC(C(F)(F)F)=CC=C3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)C=C1,False,COc1ccc([C@@H]2Cc3cc(C(F)(F)F)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,CFMUZUVRPWGTOR-UHFFFAOYSA-N
CC1=CC=C(S(=O)(=O)C2=CC3=CC=CC=C3O/C2=N\C2=CC=C3C(=C2)OCO3)C=C1,False,Cc1ccc(S(=O)(=O)c2cc3ccccc3o/c2=N\c2ccc3c(c2)OCO3)cc1,CESDIODVYNIIPQ-UHFFFAOYSA-N
CN(C)C(=O)C1=C(C2=CC=CC=C2)N=NS1,False,CN(C)C(=O)c1snnc1-c1ccccc1,YPNLWBMYQOVDOU-UHFFFAOYSA-N
CCCCC1=NN(C2=CC(NC(=O)CC)=CC=C2Cl)C(=O)N1CC1=CC=C(C2=CC=CC=C2S(=O)(=O)NC(=O)C2=CC=CC=C2Cl)C=C1F,False,CCCCc1nn(-c2cc(NC(=O)CC)ccc2Cl)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2Cl)cc1F,INUNXTSAACVKJS-NRFANRHFSA-N
CN1C=C(C(=O)O)C(=O)C2=CC=C(N3CCN(C4=NC=CS4)CC3)N=C12,False,Cn1cc(C(=O)O)c(=O)c2ccc(N3CCN(c4nccs4)CC3)nc21,KMBWACMXGIVAMT-UHFFFAOYSA-N
CC1=NC2=NC(SCC(=O)N(C)C3CCCCC3)=NN2C(C)=C1,False,Cc1cc(C)n2nc(SCC(=O)N(C)C3CCCCC3)nc2n1,YSSIVDQDOKWLPW-YCELRVBUSA-N
C[C@@H](CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,False,C[C@@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,LLKUTDWMTVLVHZ-JCMHNJIXSA-N
CC(C)OP(=O)(OC(C)C)C(O)C1=CC=CC([N+](=O)[O-])=C1,False,CC(C)OP(=O)(OC(C)C)C(O)c1cccc([N+](=O)[O-])c1,TUEWQXNXQFRUTK-WUUMQHACSA-N
CN1N=C([C@H]2C[C@H]3CSC(N)=N[C@@]3(C3=CC=C(F)C=C3F)CO2)C=C1F,False,Cn1nc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1F,ZRNWTEIKIUWPFT-UHFFFAOYSA-N
CN1/C(=N/NC(=O)C2=CC=CC(F)=C2)SC2=CC(OC(F)(F)F)=CC=C12,False,Cn1/c(=N/NC(=O)c2cccc(F)c2)sc2cc(OC(F)(F)F)ccc21,WSTUKPKFASCSPC-UHFFFAOYSA-N
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)C4=C(O)C=CC=C4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,False,CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,DRNVBQWMNNPEEW-UHFFFAOYSA-N
COC1=CC=C(C2=CC(OCCCN3CCCCC3)=C3C(C4=CC=CS4)=C(N)OC3=C2)C=C1OC,False,COc1ccc(-c2cc(OCCCN3CCCCC3)c3c(-c4cccs4)c(N)oc3c2)cc1OC,DIEZPUQWGLSRSX-UHFFFAOYSA-N
CCOC(=O)C(=O)NC1=CC(C)=C(OC2=CC=C3NC=C(C(C)C)C3=C2)C(Cl)=C1,False,CCOC(=O)C(=O)Nc1cc(C)c(Oc2ccc3[nH]cc(C(C)C)c3c2)c(Cl)c1,WWSJJRURCYJJTP-UHFFFAOYSA-N
O=C(CCN1C=CC=N1)N1CCSCC1,False,O=C(CCn1cccn1)N1CCSCC1,GONUYIXKBIPRQU-UHFFFAOYSA-N
O=C1C=C(NC2=CC=C(Cl)C=C2)CC(C2=CC=CO2)C1,False,O=C1C=C(Nc2ccc(Cl)cc2)CC(c2ccco2)C1,OICHSSVFKOAHEK-UHFFFAOYSA-N
CC(C)(C)CC(C)(C)NC(=S)NO,True,CC(C)(C)CC(C)(C)NC(=S)NO,UEEYQEMKIXZIGW-UHFFFAOYSA-N
CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(NC(=O)CN2C=CC=C2C(=O)OC)C=C1,False,CCCCc1nc(Cl)c(CO)n1Cc1ccc(NC(=O)Cn2cccc2C(=O)OC)cc1,LCGMLPPGXVKXSO-UHFFFAOYSA-N
CC1=CC(C(F)(F)F)=NN1C1=CC=C(OC2=CC=C(S(=O)(=O)NC3=NC=CS3)C=C2C#N)C(C(C)C)=C1,False,Cc1cc(C(F)(F)F)nn1-c1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)c(C(C)C)c1,BESJMQDNPAGIEM-UFHCJVJASA-N
O=C(NC1CC2=CC=CC=C2C1)OC1=CC=CC(C2=CC=CC=C2)=C1,False,O=C(NC1Cc2ccccc2C1)Oc1cccc(-c2ccccc2)c1,QMWTZYRYDWPKQN-UHFFFAOYSA-N
CC1=CC=C(N2C(C)=CC(C(=O)CSC3=NN=CS3)=C2C)C=C1,False,Cc1ccc(-n2c(C)cc(C(=O)CSc3nncs3)c2C)cc1,VTSGYJHHFSZLHK-UHFFFAOYSA-N
CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)C2=CC=CC(C)=C2)C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@@H]12,False,CCCCCCCC(=O)O[C@H]1[C@H]2C(=C(C)[C@@H]1OC(=O)c1cccc(C)c1)[C@@H]1OC(=O)[C@@](C)(O)[C@@]1(O)[C@@H](OC(=O)CCC)C[C@]2(C)OC(C)=O,FDQZRSAVZSDOIH-UHFFFAOYSA-N
O=C(O)/C(O)=C/C(=O)C1=CC2=CC=CC=C2N1CC1=CC=CC=C1,False,O=C(O)C(=O)CC(=O)c1cc2ccccc2n1Cc1ccccc1,RECCLKFGDNPACP-UHFFFAOYSA-N
O=C(NCC(=O)N1CC(O)CC1C(=O)N1CC(O)CC1C(=O)OCC1=CC=CC=C1)OCC1=CC=CC=C1,False,O=C(NCC(=O)N1CC(O)CC1C(=O)N1CC(O)CC1C(=O)OCc1ccccc1)OCc1ccccc1,OXYZHFWSNIKIBZ-UHFFFAOYSA-N
CC1=CC(C)=NC(SCC(=O)NC2=CC=CC(COC3=CC=C(NS(=O)(=O)C4=CC=CC=C4)C=C3)=C2)=N1,False,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2)n1,QJVMAVUCABDIBY-UHFFFAOYSA-N
CC(C1=NC2=C(C=NN2C2CCOCC2)C(=O)N1)N1CC(OC2=CC=CC(Cl)=C2Cl)C1.O=C(O)C(F)(F)F,False,CC(c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1)N1CC(Oc2cccc(Cl)c2Cl)C1,KUFFIEBVYHIWTO-UHFFFAOYSA-N
COC1=CC=CC(C2=CC(C(=O)NC3=CC4=CC=C(OC5CCNCC5)C(C)=C4OC3=O)=CC=C2OC)=C1,False,COc1cccc(-c2cc(C(=O)Nc3cc4ccc(OC5CCNCC5)c(C)c4oc3=O)ccc2OC)c1,HMBAGIWVHSMZGN-UHFFFAOYSA-N
CCN(CC)CC1=COC(C2=CC=C(C)C=C2)=N1,False,CCN(CC)Cc1coc(-c2ccc(C)cc2)n1,GBECRGFASNNNDE-OLZOCXBDSA-N
O=C(O)C1=CC=C(S(=O)(=O)N2CCOCC2)O1,False,O=C(O)c1ccc(S(=O)(=O)N2CCOCC2)o1,UJICCOKPNCAOLV-UHFFFAOYSA-N
CC1(C)NC(=O)N(CCC2=CC=CC=C2)C1O,False,CC1(C)NC(=O)N(CCc2ccccc2)C1O,DFIYXVFBAYHFHF-SFHVURJKSA-N
CC(=O)C1=C(C)NC(=O)C(C(=O)N2CC[C@H]3CC[C@@H](C2)N3C)=C1,False,CC(=O)c1cc(C(=O)N2CC[C@H]3CC[C@@H](C2)N3C)c(=O)[nH]c1C,PCXIPRGEKJXOBL-UHFFFAOYSA-N
CN(C)CCOC1=CN=CC(N2CCCCC2)=C1,False,CN(C)CCOc1cncc(N2CCCCC2)c1,YKLSTZWRVBALCY-ZTCCBMIJSA-N
CC(C)(C)COCC1=CC=C2C(=C1)CCN1C2=CC(OC[C@@H]2COCCO2)=NC1=O,False,CC(C)(C)COCc1ccc2c(c1)CCn1c-2cc(OC[C@@H]2COCCO2)nc1=O,YWUIURMXEQXMRN-UHFFFAOYSA-N
CC1=CC=CC(C2=CN(C)C=C2)=C1,False,Cc1cccc(-c2ccn(C)c2)c1,CNZLAHITQXPOEJ-VHTOSUDKSA-N
C#CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,True,C#CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,FNBYOSZOQAZRAW-KWCFWXNCSA-N
CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(CCCOCC3=CC=CC4=CC=CC=C34)C=C12,False,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCc3cccc4ccccc34)cc21,MKIVOQUHWWFPIM-TUFYWOIXSA-N
CC[C@H](C)NC1=CC(C(=O)N[C@@H](CC2=CC=CC=C2)[C@H](O)[C@@H]2CCCN2)=CC(S(C)(=O)=O)=N1.Cl,False,CC[C@H](C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2CCCN2)cc(S(C)(=O)=O)n1,FYNBMTFTUIYCJV-MHPIHPPYSA-N
C=CC(=C)CCC1(C)C(C)CC(=O)C23C(=C[C@H](OC(=O)CCC)CC12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,True,C=CC(=C)CCC1(C)C(C)CC(=O)C23C(=C[C@H](OC(=O)CCC)CC12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,RLNMCUAMQQOYEG-NTEUORMPSA-N
O=C(O)CCC[C@H](O)[C@@H](/C=C\C1=CC=CC=C1OCCCCOC1=CC=CC=C1)SC1=CC=C(C(=O)O)C=C1,False,O=C(O)CCC[C@H](O)[C@@H](/C=C\c1ccccc1OCCCCOc1ccccc1)Sc1ccc(C(=O)O)cc1,JREBGRHWCUPUKA-DSPMFFIESA-N
C[C@H]1CN([C@@H](C)CO)C(=O)C2=CC=CC(NC(=O)C3=NC4=CC=CC=C4S3)=C2O[C@H]1CN(C)C(=O)NC1=CC=C(C(F)(F)F)C=C1,False,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3nc4ccccc4s3)c2O[C@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,RHDPXJYWOWFLJU-UHFFFAOYSA-N
O=C(O)/C=C/C1=CC=C(OC(=O)CCC2=CC=CC=C2)C(OCC2=CC=C(Cl)C=C2)=C1,False,O=C(O)/C=C/c1ccc(OC(=O)CCc2ccccc2)c(OCc2ccc(Cl)cc2)c1,TWMPICDWJCTBGT-UHFFFAOYSA-N
CC1=CC(O)=CC(C)=C1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1CC2=CC=CC=C2CN(CCC(=O)N(C)CC2=CC=CC=C2)C1=O,False,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N(C)Cc2ccccc2)C1=O,GWERFVJRQFKXQG-UHFFFAOYSA-N
OC1=CC=CC(NN2C=CC=C2)=C1,False,Oc1cccc(Nn2cccc2)c1,MFIBVCBNDYGJFP-UHFFFAOYSA-N
CCN1C=C(NC(=O)NC2=CC=C3C(=C2)OCCO3)C=N1,False,CCn1cc(NC(=O)Nc2ccc3c(c2)OCCO3)cn1,CGXCANAUWNATLY-UHFFFAOYSA-N
CCN1N=CN2C(C3=CC=C(F)C(C4=CC=C(F)C=C4C#N)=C3)=CN=C2C1=O,False,CCn1ncn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2c1=O,GIQVCZVUJSCCTL-GDLZYMKVSA-N
CC(C)C1=CC=NC(C2=CC3=NC=C(C4=CC=CC(NC(=O)NCC(F)(F)F)=C4)N3C=C2)=N1,False,CC(C)c1ccnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1,NISINGSLNFLSEX-UHFFFAOYSA-N
CC1=CC=C(OCC(=O)N(CC2=NC(C3=CC=CC=N3)=NO2)C(C)C)C=C1,False,Cc1ccc(OCC(=O)N(Cc2nc(-c3ccccn3)no2)C(C)C)cc1,MAMFAJFGPWCOHR-UHFFFAOYSA-N
O=C(N[C@H](CC1=CSC2=CC=CC=C12)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC2(CC1)N=C(C1CCCCC1)NC2=O,False,O=C(N[C@H](Cc1csc2ccccc12)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC2(CC1)N=C(C1CCCCC1)NC2=O,LBOPEIJMGRKULM-KRCBVYEFSA-N
O=[N+]([O-])C1=CN(C2=CC=C(Br)C=C2)C=N1,False,O=[N+]([O-])c1cn(-c2ccc(Br)cc2)cn1,VXEAWVMTERBHFX-UHFFFAOYSA-N
CC(=O)NC1=CC=C2NC(=O)N(C3CCN(C(=O)C4=CC=CC=C4)CC3)C(=O)C2=C1,False,CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(C(=O)c4ccccc4)CC3)c(=O)c2c1,GDEQKKBMPCAWEP-UHFFFAOYSA-N
N[C@@H](CCC(=O)O)C(=O)NCCCCCC(=O)N[C@@H](CO)C(=O)NCCCOCCCCOCCCNC(=O)[C@H](CO)NC(=O)CCCCCNC(=O)[C@@H](N)CCC(=O)O,True,N[C@@H](CCC(=O)O)C(=O)NCCCCCC(=O)N[C@@H](CO)C(=O)NCCCOCCCCOCCCNC(=O)[C@H](CO)NC(=O)CCCCCNC(=O)[C@@H](N)CCC(=O)O,YOQPANSJZKFLMM-UHFFFAOYSA-N
CCOC(=O)ON1C(=O)C2=CC=CC=C2C1=O,False,CCOC(=O)ON1C(=O)c2ccccc2C1=O,QHSWZQPEERODAN-UHFFFAOYSA-N
CN(C)C1=CC=CC2=C(S(=O)(=O)NCC(=O)NCC[S+]([O-])CCl)C=CC=C12,False,CN(C)c1cccc2c(S(=O)(=O)NCC(=O)NCC[S+]([O-])CCl)cccc12,IBARSPXFLSEGBX-UHFFFAOYSA-N
O=C1NCC2(CCNCC2)C2=C1C=C(C1=CC=NC(C3=CC(Cl)=CC(Cl)=C3)=N1)N2,False,O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cc(Cl)cc(Cl)c4)n3)cc21,WEPLQYDVWAVBRX-HNNXBMFYSA-N
CC1=CC=CC(C)=C1OC1=NN(NC2=CC=C(C#N)C=C2)C(=O)C=C1,False,Cc1cccc(C)c1Oc1ccc(=O)n(Nc2ccc(C#N)cc2)n1,ANAOXQPNAIEGRU-UHFFFAOYSA-N
CC1=CC(OC2=NC=C(Cl)C=C2C(F)F)=CC=C1C1=C(C)C(=O)NC(=O)N1C,False,Cc1cc(Oc2ncc(Cl)cc2C(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,LPZBJYHDKFTGCC-UHFFFAOYSA-N
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(SC)C(=O)C=C1[C@@H](NC(=O)CNC(=O)C(F)(F)F)CC2,False,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)CNC(=O)C(F)(F)F)CC2,GGANWADJYOEBIJ-ACNFANBVSA-N
CC(C)COC1=CC=CC=C1C(=O)NC(CO)C(=O)O,False,CC(C)COc1ccccc1C(=O)NC(CO)C(=O)O,VELVUGAANFPXJJ-UHFFFAOYSA-N
CC1=CC(C(F)(F)F)=CC=C1NC1=NC(SC2CCOC2C)=NC2=C1CCN(C1=NC=CC=C1C(F)(F)F)CC2,False,Cc1cc(C(F)(F)F)ccc1Nc1nc(SC2CCOC2C)nc2c1CCN(c1ncccc1C(F)(F)F)CC2,CHRQYHKDXOIBPC-SFHVURJKSA-N
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCC1=CC=CC=C1)[C@@H](O)CC(=O)NCCC1=CC=C(Cl)C=C1.O=C(O)C(F)(F)F,False,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NCCc1ccc(Cl)cc1,PSURAFILOCZAMG-UHFFFAOYSA-N
CCCC1=NC(NCCCN2C=CN=C2)=C2C(=N1)C(C)=NN2CC,False,CCCc1nc(NCCCn2ccnc2)c2c(n1)c(C)nn2CC,SOOXFCTWRLLDMG-UHFFFAOYSA-N
O=C(NC1=CC(CN2C(=O)NC(=O)C3=CC=CC=C23)=CN=C1F)[C@H]1CCN(CC2=CC=NC=C2)C1,False,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(Cc2ccncc2)C1,ILSXMVZPMPPOEJ-UHFFFAOYSA-N
NS(=O)(=O)C1=CC=C(CNC(=O)C(F)(F)F)C=C1,False,NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)F)cc1,VCJFLOUIZAJBAA-UHFFFAOYSA-N
CN(C)CCC1(C2=CC=CC=C2)OC=CC1=O.Cl,False,CN(C)CCC1(c2ccccc2)OC=CC1=O,FEIDHNGSKVXYBH-UHFFFAOYSA-N
CC1=CC(C(=O)N2CCN3C=CC=C3C2C)=NO1,False,Cc1cc(C(=O)N2CCn3cccc3C2C)no1,SDUNKEQQLQDTTQ-YWEYNIOJSA-N
CC1=CC=C(C2=NN=C(N3N=C(C)C=C3C)C3=CC=CC=C23)C=C1,False,Cc1ccc(-c2nnc(-n3nc(C)cc3C)c3ccccc23)cc1,IZXWIWYERZDWOA-UHFFFAOYSA-N
CN(CC1(C)COC1)C(=O)C1=CC(C2=NN(C)C=C2)=NC2=CC=CC=C12,False,CN(CC1(C)COC1)C(=O)c1cc(-c2ccn(C)n2)nc2ccccc12,VCKUAASJHBESRB-UHFFFAOYSA-N
C[N+](C)(C)C/C=C1/COCO1,True,C[N+](C)(C)C/C=C1/COCO1,SDMZOGLOLYWQGF-UHFFFAOYSA-N
CC(C)CC1=CC=C(C(C)CO)C=C1,False,CC(C)Cc1ccc(C(C)CO)cc1,WMCUXVITTPCZQN-OAQYLSRUSA-N
O=C(O)C1=CC=C(CC2=C(C(=O)O)N(CC3=CC4=C(C=C3Cl)OCO4)C3=CC=CC=C3C2=O)C=C1,False,O=C(O)c1ccc(Cc2c(C(=O)O)n(Cc3cc4c(cc3Cl)OCO4)c3ccccc3c2=O)cc1,GHYGHECQPGYGCH-UHFFFAOYSA-N
CC[S+]([O-])C1=NC2=CC=CC(C(=O)OC)=C2N1CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1,False,CC[S+]([O-])c1nc2cccc(C(=O)OC)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,FSUQKSUQIWZYJW-UHFFFAOYSA-N
CCOC1=CC=C(N2C([C@@H](C)N(CC3=CC=CN=C3)C(=O)CC3=CC=C(F)C(C(F)(F)F)=C3)=NC3=CC=CC=C3C2=O)C=C1,False,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ccccc3c2=O)cc1,CMAWYPQHHCFAJC-UHFFFAOYSA-N
CCN(CC)C(=O)CN1C=C(S(=O)(=O)CC(=O)NC2=CC=CC=C2C)C2=CC=CC=C12,False,CCN(CC)C(=O)Cn1cc(S(=O)(=O)CC(=O)Nc2ccccc2C)c2ccccc21,YLFJWBVMZKWUSC-NXKIGICWSA-N
CN1CCN(NC2=CC=C(S(=O)(=O)NC(=O)C3=CC=C(N4CCN(CC5=C(C6=CC=C(Cl)C=C6)CC(C)(C)CC5)CC4)C=C3OC3=CC=CC4=C3C=CN4)C=C2[N+](=O)[O-])CC1,False,CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc4[nH]ccc34)cc2[N+](=O)[O-])CC1,KMFGBQQKCSALKS-UHFFFAOYSA-N
CC(C)CCN1C(=O)C(C2=NS(=O)(=O)C3=CC(NS(=O)(=O)NC(=O)OCC(=O)O)=CC=C3N2)=C(O)C2=CC=CN=C12,False,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC(=O)OCC(=O)O)ccc3N2)c(O)c2cccnc21,KLJLHGBIIGYVMV-UHFFFAOYSA-N
CN1CCN(CN2C(=O)/C(=N\NC(=O)COC3=CC=C(N4C(=O)C(Cl)C4C4=CC=CC=C4)C4=CC=CN=C34)C3=CC=CC=C23)CC1,False,CN1CCN(CN2C(=O)/C(=N\NC(=O)COc3ccc(N4C(=O)C(Cl)C4c4ccccc4)c4cccnc34)c3ccccc32)CC1,GWYSKADJFXQKRX-GFCCVEGCSA-N
CC(C)(C)N1N=CC2=C(NCC3=CC=CC([N+](=O)[O-])=C3)N=CN=C12,False,CC(C)(C)n1ncc2c(NCc3cccc([N+](=O)[O-])c3)ncnc21,YNYWZJHDGUKXRP-UHFFFAOYSA-N
O=S(=O)(NC1=C2C(=CC=C1C1CCCC1)N=CC=C2)C1=CC=C(Br)C=C1,False,O=S(=O)(Nc1c(C2CCCC2)ccc2ncccc12)c1ccc(Br)cc1,IDJVQGABBCXBQJ-UHFFFAOYSA-N
CCCNC(=O)[C@H]1CC2=C(SC3=CC=CC=C23)CN1,False,CCCNC(=O)[C@H]1Cc2c(sc3ccccc23)CN1,HTMCBXLLCSRXLQ-GHMZBOCLSA-N
FC1=CC=C(N2CCN(C3CCC4CCCCC4C3)CC2)C=C1,False,Fc1ccc(N2CCN(C3CCC4CCCCC4C3)CC2)cc1,QJRMHUGQHIMVQS-UHFFFAOYSA-N
ClC1=CC=C(CN2CCN(CC3=CC=C(C4=CC=NC=C4)C=C3)CC2)C=C1,False,Clc1ccc(CN2CCN(Cc3ccc(-c4ccncc4)cc3)CC2)cc1,ZPTKNFQNGXAKOY-ZWKOTPCHSA-N
CC1=NC2=CN=C3NC=CC3=C2N1[C@@H]1CCC[C@@H](O)C1,False,Cc1nc2cnc3[nH]ccc3c2n1[C@@H]1CCC[C@@H](O)C1,USKWMNFMQYXZEE-UHFFFAOYSA-N
COC1=CC2=C(C(=O)N(NC(=O)C3=CC=CC(F)=C3)C(C3CCC3)=N2)C=C1OC,False,COc1cc2nc(C3CCC3)n(NC(=O)c3cccc(F)c3)c(=O)c2cc1OC,XPXAXOSDACKJES-SANMLTNESA-N
CC1=CC=CC(C(=O)N2C[C@@H]3CCN(C4=CC=CN=C4)C[C@@H]3C2)=C1,False,Cc1cccc(C(=O)N2C[C@@H]3CCN(c4cccnc4)C[C@@H]3C2)c1,XKMULHOCWAMMBP-FQNRMIAFSA-N
CC1=CC=C(C2=NN(C3=NC(=O)CS3)C(C3=CC=CC=C3C)C2)C=C1C,False,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3C)C2)cc1C,FNNJASPFRMWKET-SAPNQHFASA-N
O=C1N[C@@](C2=CC=C(OCCCC(F)(F)F)C=C2F)(C(F)(F)F)CC(C2=NN(CC3CCC3)C=C2)=C1C(=O)NS(=O)(=O)C1CC1,False,O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(c2ccn(CC3CCC3)n2)=C1C(=O)NS(=O)(=O)C1CC1,KGTBRJGLKSVMHE-UHFFFAOYSA-N
COC1=CC=C(C2=NOC(C(C)NC3=NC=CC(N4C(=O)OC[C@@H]4C(C)C)=N3)=N2)C=C1,False,COc1ccc(-c2noc(C(C)Nc3nccc(N4C(=O)OC[C@@H]4C(C)C)n3)n2)cc1,AVZYAMPJJDVPDJ-UHFFFAOYSA-N
CCN(CCCCCN(C(C)=O)C(=O)/C=C/C1=CC=C([N+](=O)[O-])C=C1)CC1=CC=CC=C1,False,CCN(CCCCCN(C(C)=O)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1)Cc1ccccc1,HRCVWKBCORXYFS-URYOQJBYSA-N
O=C(OCC1=CC2=CC=CC=C2N=C1O)C1CCCCC1,False,O=C(OCc1cc2ccccc2[nH]c1=O)C1CCCCC1,WEQABXWZNYHDKJ-UHFFFAOYSA-N
O=C1C2=C(NC(=S)NC2C2=CC=CC(CO)=C2)C2=CC=CC=C12,False,O=C1C2=C(NC(=S)NC2c2cccc(CO)c2)c2ccccc21,OJUYFGQEMPENCE-DPKHZRJYSA-N
OC(CNC[C@H]1CC[C@H](C2=C3N(N=N2)C=NC2=C3C=CN2)CC1)C(F)(F)F,False,OC(CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)C(F)(F)F,SXVBXGBNSHBDSE-IRXDYDNUSA-N
CCOC(=O)CCCOC1=CC(C(N)=O)=CC2=CC=CC=C12,False,CCOC(=O)CCCOc1cc(C(N)=O)cc2ccccc12,LSFBCBMXEQIMMD-LWOKBORYSA-N
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C(=O)O)CC[C@@]2(C(=O)O)CC[C@H]1C,False,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,HPAJZDBVRCACEQ-UHFFFAOYSA-N
O[C@H]1CN(CC2=CC=C3C(=C2)OCCO3)CC[C@@]12CCCO2,False,O[C@H]1CN(Cc2ccc3c(c2)OCCO3)CC[C@@]12CCCO2,VXAOVZOZTWLVDB-BJMVGYQFSA-N
CC1=CN([C@H]2C=C[C@@H](COP3(=O)OCC4=CC(C=O)=CC(C(C)(C)C)=C4O3)O2)C(=O)NC1=O,False,Cc1cn([C@H]2C=C[C@@H](COP3(=O)OCc4cc(C=O)cc(C(C)(C)C)c4O3)O2)c(=O)[nH]c1=O,XWFOJPIFACWRBU-UHFFFAOYSA-N
O=C(O)C1=CC=C(NC2=NC=C3NC(=O)N(C4=CC=CC=C4)C3=N2)C=C1,False,O=C(O)c1ccc(Nc2ncc3[nH]c(=O)n(-c4ccccc4)c3n2)cc1,SFICTTTWDKGKCQ-BAGYTPMASA-N
O=C(/C=C/C1=CC=CC=C1Cl)NC1=CC=C(O)C=C1,False,O=C(/C=C/c1ccccc1Cl)Nc1ccc(O)cc1,OVRBESMHEIRVHO-NCHKGXLSSA-N
